300
1000000
287500000	4.908326309
288500000	4.908326309
289500000	4.908326309
290500000	4.908326309
291500000	4.908326309
292500000	4.908326309
293500000	4.908326309
294500000	4.908326309
295500000	4.908326309
296500000	4.908326309
297500000	4.908326309
298500000	4.908326309
299500000	4.908326309
300500000	4.908326309
