300
10000000
92500000	10568.0	1076.0	10.957465056403993
93500000	10233.0	1060.0	10.86579126674316
94500000	9980.0	1044.0	10.77252161004327
95500000	9800.0	1028.0	10.685379757143176
96500000	9689.0	1012.0	10.597660089431859
97500000	9308.0	996.0	10.511378600224642
98500000	9331.0	980.0	10.425122238188486
99500000	9097.0	964.0	10.345596898036963
100500000	8803.0	948.0	10.271963700465104
101500000	8855.0	933.0	10.199009378525343
102500000	8713.0	918.0	10.124940584712057
103500000	8816.0	903.0	10.062882516631351
104500000	8355.0	888.0	10.003053773693498
105500000	8211.0	873.0	9.94774997588577
106500000	8110.0	858.0	9.890953625655976
107500000	7780.0	844.0	9.837757565243498
108500000	7619.0	830.0	9.78211807761019
109500000	7378.0	816.0	9.729424944282092
110500000	7510.0	802.0	9.682028369309846
111500000	7287.0	788.0	9.626312404982524
112500000	7222.0	774.0	9.573239146088657
113500000	7050.0	760.0	9.526869325684027
114500000	6827.0	746.0	9.479349365076855
115500000	6845.0	733.0	9.433958735692489
116500000	6771.0	720.0	9.39660828812681
117500000	6391.0	707.0	9.364728424374828
118500000	6266.0	694.0	9.333106624676033
119500000	6163.0	681.0	9.300147183204732
120500000	6066.0	668.0	9.26988155710616
121500000	5956.0	655.0	9.240290799510982
122500000	5622.0	642.0	9.20793361911855
123500000	5464.0	629.0	9.186598944907882
124500000	5259.0	616.0	9.15551438518758
125500000	5184.0	603.0	9.131430387350035
126500000	5300.0	590.0	9.108547731869074
127500000	5249.0	577.0	9.086013166793142
128500000	4887.0	564.0	9.07125474363436
129500000	5044.0	551.0	9.056556353144561
130500000	4894.0	538.0	9.039681663497948
131500000	4517.0	525.0	9.031692517573571
132500000	4688.0	512.0	9.024252714729359
133500000	4450.0	500.0	9.02070430352837
134500000	4412.0	488.0	9.017751205881998
135500000	4172.0	477.0	9.008840879299257
136500000	4084.0	467.0	9.008835063870395
137500000	4105.0	457.0	9.01031789834828
138500000	3956.0	447.0	9.010310974099559
139500000	3895.0	437.0	9.004902584412324
140500000	3812.0	427.0	9.004092949759961
141500000	3688.0	418.0	9.003507058907323
142500000	3805.0	409.0	8.999306422735419
143500000	3690.0	400.0	8.99540045453504
144500000	3642.0	391.0	8.9869682444417
145500000	3488.0	382.0	8.987715090501046
146500000	3461.0	373.0	8.989840606583027
147500000	3308.0	365.0	8.991224962967383
148500000	3250.0	357.0	8.996515111659544
149500000	3179.0	349.0	9.008149088511834
150500000	2843.0	341.0	9.01880711696712
151500000	2767.0	333.0	9.03421397796588
152500000	2845.0	325.0	9.052316356028118
153500000	2720.0	317.0	9.05420877481734
154500000	2598.0	309.0	9.062222717357175
155500000	2634.0	302.0	9.061744380061409
156500000	2602.0	295.0	9.065403534487295
157500000	2529.0	288.0	9.058726451153962
158500000	2420.0	281.0	9.04830872123664
159500000	2323.0	275.0	9.043959128986964
160500000	2248.0	269.0	9.042922958842864
161500000	2198.0	263.0	9.040507985418925
162500000	2282.0	257.0	9.046096736844737
163500000	2161.0	251.0	9.044722355316425
164500000	2111.0	245.0	9.048034890033993
165500000	2047.0	239.0	9.061534218637487
166500000	1956.0	233.0	9.070210772576655
167500000	1991.0	227.0	9.079351208412003
168500000	1948.0	221.0	9.093138036834882
169500000	1850.0	215.0	9.11530631867691
170500000	1980.0	209.0	9.119539978348184
171500000	1907.0	204.0	9.119539978348184
172500000	1898.0	199.0	9.119539978348184
173500000	1827.0	194.0	9.119539978348184
174500000	1672.0	189.0	9.119539978348184
175500000	1754.0	184.0	9.119539978348184
176500000	1735.0	179.0	9.119539978348184
177500000	1626.0	174.0	9.119539978348184
178500000	1536.0	169.0	9.119539978348184
179500000	1537.0	164.0	9.119539978348184
180500000	1469.0	159.0	9.119539978348184
181500000	1419.0	155.0	9.119539978348184
182500000	1386.0	151.0	9.119539978348184
183500000	1336.0	147.0	9.119539978348184
184500000	1354.0	143.0	9.119539978348184
185500000	1331.0	139.0	9.119539978348184
186500000	1291.0	135.0	9.119539978348184
187500000	1263.0	131.0	9.119539978348184
188500000	1284.0	127.0	9.119539978348184
189500000	1217.0	123.0	9.119539978348184
190500000	1261.0	119.0	9.119539978348184
191500000	1230.0	115.0	9.119539978348184
192500000	1062.0	112.0	9.119539978348184
193500000	1081.0	109.0	9.119539978348184
194500000	966.0	106.0	9.119539978348184
195500000	992.0	103.0	9.119539978348184
196500000	887.0	100.0	9.119539978348184
197500000	796.0	97.0	9.119539978348184
198500000	816.0	94.0	9.119539978348184
199500000	816.0	91.0	9.119539978348184
200500000	791.0	89.0	9.119539978348184
201500000	830.0	87.0	9.119539978348184
202500000	735.0	85.0	9.119539978348184
203500000	743.0	83.0	9.119539978348184
204500000	779.0	81.0	9.119539978348184
205500000	734.0	79.0	9.119539978348184
206500000	748.0	77.0	9.119539978348184
207500000	765.0	75.0	9.119539978348184
208500000	762.0	73.0	9.119539978348184
209500000	674.0	71.0	9.119539978348184
210500000	635.0	69.0	9.119539978348184
211500000	698.0	67.0	9.119539978348184
212500000	682.0	65.0	9.119539978348184
213500000	618.0	63.0	9.119539978348184
214500000	693.0	61.0	9.119539978348184
215500000	684.0	59.0	9.119539978348184
216500000	877.0	57.0	9.119539978348184
217500000	505.0	55.0	9.119539978348184
218500000	489.0	53.0	9.119539978348184
219500000	469.0	51.0	9.119539978348184
220500000	521.0	49.0	9.119539978348184
221500000	646.0	47.0	9.119539978348184
222500000	531.0	45.0	9.119539978348184
223500000	477.0	43.0	9.119539978348184
224500000	476.0	41.0	9.119539978348184
225500000	404.0	39.0	9.119539978348184
226500000	374.0	37.0	9.119539978348184
227500000	328.0	35.0	9.119539978348184
228500000	308.0	33.0	9.119539978348184
229500000	308.0	31.0	9.119539978348184
230500000	306.0	29.0	9.119539978348184
231500000	268.0	27.0	9.119539978348184
232500000	242.0	25.0	9.119539978348184
233500000	228.0	23.0	9.119539978348184
234500000	181.0	21.0	9.119539978348184
235500000	169.0	19.0	9.119539978348184
236500000	155.0	17.0	9.119539978348184
237500000	126.0	15.0	9.119539978348184
238500000	113.0	13.0	9.119539978348184
239500000	101.0	11.0	9.119539978348184
240500000	155.0	9.0	9.119539978348184
241500000	117.0	7.0	9.119539978348184
242500000	58.0	5.0	9.119539978348184
243500000	35.0	4.0	9.119539978348184
244500000	19.0	3.0	9.119539978348184
245500000	15.0	2.0	9.119539978348184
246500000	25.0	1.0	9.119539978348184
247500000	1.0	0.0	9.119539978348184
248500000	0.0	0.0	9.119539978348184
249500000	0.0	0.0	9.119539978348184
250500000	0.0	0.0	9.119539978348184
251500000	0.0	0.0	9.119539978348184
252500000	0.0	0.0	9.119539978348184
253500000	0.0	0.0	9.119539978348184
254500000	0.0	0.0	9.119539978348184
255500000	0.0	0.0	9.119539978348184
256500000	0.0	0.0	9.119539978348184
257500000	0.0	0.0	9.119539978348184
258500000	0.0	0.0	9.119539978348184
259500000	0.0	0.0	9.119539978348184
260500000	0.0	0.0	9.119539978348184
261500000	0.0	0.0	9.119539978348184
262500000	0.0	0.0	9.119539978348184
263500000	0.0	0.0	9.119539978348184
264500000	0.0	0.0	9.119539978348184
265500000	0.0	0.0	9.119539978348184
266500000	0.0	0.0	9.119539978348184
267500000	0.0	0.0	9.119539978348184
268500000	0.0	0.0	9.119539978348184
269500000	0.0	0.0	9.119539978348184
270500000	0.0	0.0	9.119539978348184
271500000	0.0	0.0	9.119539978348184
272500000	0.0	0.0	9.119539978348184
273500000	0.0	0.0	9.119539978348184
274500000	0.0	0.0	9.119539978348184
275500000	0.0	0.0	9.119539978348184
276500000	0.0	0.0	9.119539978348184
277500000	0.0	0.0	9.119539978348184
278500000	0.0	0.0	9.119539978348184
279500000	0.0	0.0	9.119539978348184
280500000	0.0	0.0	9.119539978348184
281500000	0.0	0.0	9.119539978348184
282500000	0.0	0.0	9.119539978348184
283500000	0.0	0.0	9.119539978348184
284500000	0.0	0.0	9.119539978348184
285500000	0.0	0.0	9.119539978348184
286500000	0.0	0.0	9.119539978348184
287500000	0.0	0.0	9.119539978348184
288500000	0.0	0.0	9.119539978348184
289500000	0.0	0.0	9.119539978348184
290500000	0.0	0.0	9.119539978348184
291500000	0.0	0.0	9.119539978348184
292500000	0.0	0.0	9.119539978348184
293500000	0.0	0.0	9.119539978348184
294500000	0.0	0.0	9.119539978348184
295500000	0.0	0.0	9.119539978348184
296500000	0.0	0.0	9.119539978348184
297500000	0.0	0.0	9.119539978348184
298500000	0.0	0.0	9.119539978348184
299500000	0.0	0.0	9.119539978348184
300500000	0.0	0.0	9.119539978348184
